STATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
NEBRASKA,USC00255925,"NEWPORT, NE US",42.6008,-99.3333,679.7,2016,,25.82,40,49.5,61.7,37.2
NEBRASKA,USW00024044,"ALLIANCE MUNICIPAL AIRPORT ASOS, NE US",42.0573,-102.8017,1197.6,2016,10.7,15.87,,47.8,63.9,31.7
NEBRASKA,USC00250245,"ANSELMO 2 SE, NE US",41.5975,-99.8258,794,2016,,22.99,23.4,50.2,64.5,36
NEBRASKA,USC00258090,"SPRINGVIEW 2 NW, NE US",42.8389,-99.7781,727.9,2016,,22.2,19.9,50.2,63.8,36.5
NEBRASKA,USC00250365,"ARTHUR, NE US",41.5697,-101.6917,1115.6,2016,,22.41,39.7,51,64.4,37.7
NEBRASKA,USC00250001,"ADAMS, NE US",40.452,-96.5102,403.3,2016,,27.74,11.1,,,
NEBRASKA,US1NEMK0001,"PALMER 1.6 W, NE US",41.2230695,-98.24876435,545,2016,,23.93,,,,
NEBRASKA,USC00254043,"HUBBELL, NE US",40.0099,-97.4977,448.1,2016,,29.08,23,,,
NEBRASKA,US10fran007,"WILCOX 6.1 S, NE US",40.2776,-99.1562,677.9,2016,,23.4,,,,
NEBRASKA,US1NELA0001,"LINCOLN 4.5 SE, NE US",40.770767,-96.627927,405.1,2016,,35.22,,,,
NEBRASKA,USC00251450,"CANADAY STEAM PLANT, NE US",40.6944,-99.7008,719.9,2016,,25.16,,52.4,65.1,39.7
NEBRASKA,USC00251575,"CHADRON 3 SW, NE US",42.8083,-103.0533,1031.1,2016,,16.09,26.9,49.1,65,33.2
NEBRASKA,US1NECH0001,"VALENTINE 0.7 W, NE US",42.8751,-100.5634,788.5,2016,,29.28,,,,
NEBRASKA,USC00255810,"NEBRASKA CITY 2 NW, NE US",40.6986,-95.8866,321.6,2016,,36.27,5.9,,65,
NEBRASKA,USC00253755,"HEMINGFORD, NE US",42.3208,-103.0733,1301.5,2016,,18.3,55.4,,63.2,
NEBRASKA,USR0000NBES,"BESSY NEBRASKA, NE US",41.8975,-100.3108,897,2016,,,,52.6,65.1,40.2
NEBRASKA,US1NELA0008,"LINCOLN 3.2 ESE, NE US",40.79259109,-96.63484192,390.4,2017,,30.81,,,,
NEBRASKA,US1NELA0009,"FIRTH 3.4 ENE, NE US",40.554385,-96.54538,424,2017,,32.48,,,,
NEBRASKA,US1NELA0004,"LINCOLN 3.3 SSE, NE US",40.771517,-96.668918,376.1,2016,,39.23,,,,
NEBRASKA,US1NELA0004,"LINCOLN 3.3 SSE, NE US",40.771517,-96.668918,376.1,2017,,37.82,,,,
NEBRASKA,USC00251190,"BROADWATER 10 SSE, NE US",41.4539,-102.785,1267.4,2017,,19.37,62.9,49.3,63.3,35.3
NEBRASKA,US1NEBF0001,"KEARNEY 1.9 NNE, NE US",40.72724842,-99.07424904,673.3,2016,,22.96,,,,
NEBRASKA,US1NEBF0001,"KEARNEY 1.9 NNE, NE US",40.72724842,-99.07424904,673.3,2017,,25.94,,,,
NEBRASKA,US1NEBF0006,"KEARNEY 1.6 ENE, NE US",40.709053,-99.055107,653.8,2017,,26.85,19.2,,,
NEBRASKA,USC00255780,"NAPONEE, NE US",40.0783,-99.1386,577.3,2016,,24.93,18,,,
NEBRASKA,USC00255780,"NAPONEE, NE US",40.0783,-99.1386,577.3,2017,,25.96,3.4,,,
NEBRASKA,USC00251065,"BRADSHAW, NE US",40.8836,-97.7491,524.3,2016,,31.21,20.3,,,
NEBRASKA,USC00251065,"BRADSHAW, NE US",40.8836,-97.7491,524.3,2017,,31.52,12,,,
NEBRASKA,USC00253365,"GOTHENBURG, NE US",40.9394,-100.1513,793.4,2016,,27.69,,52.9,65.7,40.2
NEBRASKA,USC00253365,"GOTHENBURG, NE US",40.9394,-100.1513,793.4,2017,,27.04,,51.9,65,38.9
NEBRASKA,US10buff036,"RIVERDALE 0.2 WNW, NE US",40.785292,-99.165347,0,2016,,20.55,,,,
NEBRASKA,US10buff036,"RIVERDALE 0.2 WNW, NE US",40.785292,-99.165347,0,2017,,25.71,,,,
NEBRASKA,USC00254335,"KEARNEY 4 NE, NE US",40.7258,-99.0133,649.2,2016,,21.87,19.1,52.7,65,40.4
NEBRASKA,USC00254335,"KEARNEY 4 NE, NE US",40.7258,-99.0133,649.2,2017,,25.57,16.7,51.7,64,39.4
NEBRASKA,USC00251189,"BROADWATER 3 WNW, NE US",41.6111,-102.9013,1060.4,2016,,16.43,15.4,,,
NEBRASKA,USC00254455,"KINGSLEY DAM, NE US",41.2097,-101.6705,1011.3,2016,,15.69,22,52.2,63.7,40.8
NEBRASKA,USC00254455,"KINGSLEY DAM, NE US",41.2097,-101.6705,1011.3,2017,,19.01,19.5,51.3,62.8,39.8
NEBRASKA,USC00252037,"CROFTON, NE US",42.7363,-97.4969,426.7,2016,,32.09,41.7,50.7,61.5,39.8
NEBRASKA,USC00252037,"CROFTON, NE US",42.7363,-97.4969,426.7,2017,,28.42,43.1,49.8,60.8,38.8
NEBRASKA,USW00094995,"LINCOLN 8 ENE, NE US",40.8484,-96.5651,362.4,2016,,39.21,,54.1,65.6,42.5
NEBRASKA,USW00094995,"LINCOLN 8 ENE, NE US",40.8484,-96.5651,362.4,2017,,35.37,,52.8,64.8,40.8
NEBRASKA,USC00258935,"WALTHILL, NE US",42.1505,-96.4755,390.1,2016,,28.26,,51.2,62.4,39.9
NEBRASKA,USC00258935,"WALTHILL, NE US",42.1505,-96.4755,390.1,2017,,,,,,
NEBRASKA,USW00024091,"IMPERIAL MUNICIPAL AIRPORT, NE US",40.51,-101.62,996.1,2016,10.7,19.17,,53,66.9,39.1
NEBRASKA,USW00024091,"IMPERIAL MUNICIPAL AIRPORT, NE US",40.51,-101.62,996.1,2017,10.3,13.54,,52.4,66.9,37.9
NEBRASKA,USW00094996,"LINCOLN 11 SW, NE US",40.6954,-96.8541,418.2,2016,,32.42,,54.2,65,43.4
NEBRASKA,USW00094996,"LINCOLN 11 SW, NE US",40.6954,-96.8541,418.2,2017,,31.89,,53.2,64.4,42
NEBRASKA,USC00252715,"EMERSON, NE US",42.27972,-96.72444,443.2,2016,,35.8,41,,,
NEBRASKA,USC00252715,"EMERSON, NE US",42.27972,-96.72444,443.2,2017,,29.65,29.1,,,
NEBRASKA,USC00254906,"LODGEPOLE NUMBER 2, NE US",41.1531,-102.64,1181.4,2016,,17.11,32.2,49.9,64.9,35
NEBRASKA,USC00254906,"LODGEPOLE NUMBER 2, NE US",41.1531,-102.64,1181.4,2017,,19.45,18,49.8,64.8,34.8
NEBRASKA,USW00094077,"HARRISON 20 SSE, NE US",42.4247,-103.7363,1342.9,2016,,13.74,,46.4,63.1,29.6
NEBRASKA,USW00094077,"HARRISON 20 SSE, NE US",42.4247,-103.7363,1342.9,2017,,15.59,,45.8,61.8,29.8
NEBRASKA,USW00094079,"WHITMAN 5 ENE, NE US",42.068,-101.445,1140,2016,,21.07,,50.2,61.7,38.6
NEBRASKA,USW00094079,"WHITMAN 5 ENE, NE US",42.068,-101.445,1140,2017,,18.94,,49,60.8,37.2
NEBRASKA,USC00250420,"ATKINSON 3 SW, NE US",42.5136,-99.0302,648.6,2016,,31.14,18.5,50.6,63.1,38.1
NEBRASKA,US1NELA0019,"LINCOLN 6.8 SE, NE US",40.74944,-96.592778,422.1,2016,,33.56,,,,
NEBRASKA,US1NELA0019,"LINCOLN 6.8 SE, NE US",40.74944,-96.592778,422.1,2017,,36.3,,,,
NEBRASKA,USC00250781,"BENNINGTON 3 WSW, NE US",41.3536,-96.2094,379.5,2016,,41.91,,,,
NEBRASKA,USC00250781,"BENNINGTON 3 WSW, NE US",41.3536,-96.2094,379.5,2017,,36.79,16.5,,,
NEBRASKA,USC00258395,"SYRACUSE, NE US",40.6661,-96.1891,335.3,2016,,38.63,10.7,53,64.9,41
NEBRASKA,USC00258395,"SYRACUSE, NE US",40.6661,-96.1891,335.3,2017,,32.53,9.6,52.9,65.1,40.7
NEBRASKA,USC00251082,"BRADY, NE US",41.0232,-100.367,808,2016,,20.43,18.4,53.3,66.8,39.7
NEBRASKA,USC00251082,"BRADY, NE US",41.0232,-100.367,808,2017,,18.97,28.1,52.2,66,38.5
NEBRASKA,USC00255310,"MC COOK, NE US",40.22887,-100.61,793.1,2016,,29.84,23.5,53,67.9,38.1
NEBRASKA,USC00255310,"MC COOK, NE US",40.22887,-100.61,793.1,2017,,21.03,14.8,52.4,67.4,37.5
NEBRASKA,USC00255555,"MINATARE DAM, NE US",41.9178,-103.4842,1263.1,2016,,17.98,,51.1,64.1,38.1
NEBRASKA,USC00255555,"MINATARE DAM, NE US",41.9178,-103.4842,1263.1,2017,,,,,,
NEBRASKA,USC00256765,"PLAINSVIEW RANCH, NE US",42.2613,-103.5188,1426.5,2016,,17.65,41.5,49.7,63.5,35.9
NEBRASKA,USC00256765,"PLAINSVIEW RANCH, NE US",42.2613,-103.5188,1426.5,2017,,18.09,49.9,49.6,63.4,35.9
NEBRASKA,USC00255311,"MC COOK 17 NNW, NE US",40.4388,-100.6961,836.7,2016,,20.3,23.9,,,
NEBRASKA,USC00255311,"MC COOK 17 NNW, NE US",40.4388,-100.6961,836.7,2017,,20.06,19,,,
NEBRASKA,US10york034,"MCCOOL JUNCTION 1.1 ENE, NE US",40.751,-97.5785,0,2017,,26.8,,,,
NEBRASKA,USC00255312,"MC COOK NUMBER 2, NE US",40.2161,-100.6301,787.9,2016,,26.66,,,,
NEBRASKA,USC00255312,"MC COOK NUMBER 2, NE US",40.2161,-100.6301,787.9,2017,,19.56,12.8,,,
NEBRASKA,US1NEWS0004,"BLAIR 0.9 NNW, NE US",41.55589409,-96.14612371,330.4,2017,,37.06,,,,
NEBRASKA,USC00254900,"LODGEPOLE, NE US",41.1488,-102.6361,1168,2016,,,,50.2,65,35.3
NEBRASKA,USC00254900,"LODGEPOLE, NE US",41.1488,-102.6361,1168,2017,,,,50,64.9,35.1
NEBRASKA,USC00253810,"HERSHEY 5 SSE, NE US",41.1056,-100.9775,899.8,2016,,22.89,25.4,51.5,65.4,37.7
NEBRASKA,USC00253810,"HERSHEY 5 SSE, NE US",41.1056,-100.9775,899.8,2017,,21.56,18.9,50.4,64.3,36.6
NEBRASKA,USC00254903,"LODGEPOLE 8 N, NE US",41.2663,-102.6585,1184.5,2016,,19.62,40.3,,,
NEBRASKA,USC00254903,"LODGEPOLE 8 N, NE US",41.2663,-102.6585,1184.5,2017,,19.31,37.3,,,
NEBRASKA,USC00251408,"CALLAWAY 8 WSW, NE US",41.2522,-100.075,887.9,2016,,28.99,27.2,51.5,64.2,38.8
NEBRASKA,USC00251408,"CALLAWAY 8 WSW, NE US",41.2522,-100.075,887.9,2017,,23.6,40,50.5,63.6,37.4
NEBRASKA,USC00250435,"AUBURN 5 ESE, NE US",40.3705,-95.7469,283.5,2016,,33.71,9,55.4,66.6,44.1
NEBRASKA,USC00250435,"AUBURN 5 ESE, NE US",40.3705,-95.7469,283.5,2017,,27.36,9.6,54.2,65.7,42.6
NEBRASKA,USC00258040,"SPENCER 6 SSE, NE US",42.79814,-98.65081,486.5,2016,,,,,,
NEBRASKA,USC00258040,"SPENCER 6 SSE, NE US",42.79814,-98.65081,486.5,2017,,28.26,33.7,50.7,62.1,39.3
NEBRASKA,USC00257070,"RED CLOUD, NE US",40.0977,-98.5197,527.9,2016,,24.16,11,,,39.8
NEBRASKA,USC00257070,"RED CLOUD, NE US",40.0977,-98.5197,527.9,2017,,28.22,7,52.4,66.2,38.6
NEBRASKA,USC00254110,"IMPERIAL, NE US",40.50938,-101.65128,1003.7,2016,,20.46,29.5,,,
NEBRASKA,USC00254110,"IMPERIAL, NE US",40.50938,-101.65128,1003.7,2017,,15.65,8.8,,,
NEBRASKA,USR0000NSCO,"SCOTTS BLUFF NEBRASKA, NE US",41.8167,-103.7,1287.5,2016,,,,52.8,65.8,39.8
NEBRASKA,USR0000NSCO,"SCOTTS BLUFF NEBRASKA, NE US",41.8167,-103.7,1287.5,2017,,,,51.8,65,38.7
NEBRASKA,USC00256534,"PAPILLION, NE US",41.1519,-96.0491,320,2016,,33.38,,,,
NEBRASKA,USC00256534,"PAPILLION, NE US",41.1519,-96.0491,320,2017,,29.55,11.3,,,
NEBRASKA,USC00255565,"MINDEN, NE US",40.5155,-98.9513,658.4,2016,,19.96,24.1,53.6,65.6,41.6
NEBRASKA,USC00255565,"MINDEN, NE US",40.5155,-98.9513,658.4,2017,,25.38,17,52.2,64,40.4
NEBRASKA,USC00252851,"FALLS CITY 4 NE, NE US",40.075,-95.519,283.5,2016,,,,,,
NEBRASKA,USC00252851,"FALLS CITY 4 NE, NE US",40.075,-95.519,283.5,2017,,28.67,4.2,,,
NEBRASKA,US10keit014,"PAXTON 3.8 NE, NE US",41.1638,-101.3071,0,2016,,18.42,,,,
NEBRASKA,US10keit014,"PAXTON 3.8 NE, NE US",41.1638,-101.3071,0,2017,,17.22,,,,
NEBRASKA,USC00250446,"AURORA 4 N, NE US",40.9311,-97.9786,548.9,2016,,25.85,20.6,,,
NEBRASKA,USC00250446,"AURORA 4 N, NE US",40.9311,-97.9786,548.9,2017,,32.64,12.5,,,
NEBRASKA,USC00250320,"ARCADIA, NE US",41.4266,-99.1272,658.4,2016,,29.54,18.5,,,
NEBRASKA,USC00250320,"ARCADIA, NE US",41.4266,-99.1272,658.4,2017,,28.19,31.5,,,
NEBRASKA,US1NEKM0001,"KIMBALL 0.8 W, NE US",41.23364639,-103.6734238,1453.3,2017,,17.1,,,,
NEBRASKA,US1NELP0001,"MILBURN 6.6 NE, NE US",41.77222222,-99.625,808,2016,,29.15,,,,
NEBRASKA,USC00257751,"SHELBY 3 NE, NE US",41.2183,-97.3883,498.3,2016,,,28.3,,,
NEBRASKA,USC00257751,"SHELBY 3 NE, NE US",41.2183,-97.3883,498.3,2017,,32.06,15.8,,,
NEBRASKA,USC00252065,"CULBERTSON, NE US",40.23154,-100.83026,786.7,2016,,21.77,17.5,53.5,68.6,38.5
NEBRASKA,USC00252065,"CULBERTSON, NE US",40.23154,-100.83026,786.7,2017,,25.57,9,,,
NEBRASKA,USC00253037,"FRANKLIN NUMBER 2, NE US",40.0952,-98.945,567.2,2016,,23.94,17,53.8,67.2,40.3
NEBRASKA,USC00253037,"FRANKLIN NUMBER 2, NE US",40.0952,-98.945,567.2,2017,,29.41,4.4,,,
NEBRASKA,US1NESL0002,"CRETE 4.0 N, NE US",40.68326086,-96.95301399,458.4,2017,,32.31,,,,
NEBRASKA,USC00257515,"SAINT PAUL, NE US",41.2077,-98.4608,552.3,2016,,27.86,24.3,,,
NEBRASKA,USC00257515,"SAINT PAUL, NE US",41.2077,-98.4608,552.3,2017,,27.59,19.3,,,
NEBRASKA,USC00251415,"CAMBRIDGE, NE US",40.2847,-100.1433,682.4,2016,,,17.9,52.6,67.1,38
NEBRASKA,USC00251415,"CAMBRIDGE, NE US",40.2847,-100.1433,682.4,2017,,23.64,15.2,52.3,66.7,37.8
NEBRASKA,US10york019,"WACO 3.6 E, NE US",40.8868,-97.3948,490.1,2016,,27.67,,,,
NEBRASKA,US10york019,"WACO 3.6 E, NE US",40.8868,-97.3948,490.1,2017,,30.67,,,,
NEBRASKA,USC00251825,"COLUMBUS 3 NE, NE US",41.4638,-97.3277,442,2016,,35.54,25.4,53.1,63.4,42.7
NEBRASKA,USC00251825,"COLUMBUS 3 NE, NE US",41.4638,-97.3277,442,2017,,30.85,10.8,52.1,62.5,41.6
NEBRASKA,USW00094040,"MCCOOK MUNICIPAL AIRPORT, NE US",40.20639,-100.59139,771.1,2016,10.1,24.85,,54.1,68.3,40
NEBRASKA,USW00094040,"MCCOOK MUNICIPAL AIRPORT, NE US",40.20639,-100.59139,771.1,2017,10.1,17.4,,53.7,68,39.4
NEBRASKA,USC00250734,"BELGRADE, NE US",41.4636,-98.0738,520.3,2016,,24.93,26.5,,,
NEBRASKA,USC00250734,"BELGRADE, NE US",41.4636,-98.0738,520.3,2017,,26.11,18.8,,,
NEBRASKA,US1NEDG0018,"ELKHORN 0.8 NNW, NE US",41.293908,-96.240953,388.9,2017,,33.18,11.5,,,
NEBRASKA,US10perk037,"GRANT 0.5 NNE, NE US",40.849182,-101.724397,0,2016,,20.69,,,,
NEBRASKA,US10perk037,"GRANT 0.5 NNE, NE US",40.849182,-101.724397,0,2017,,18.09,,,,
NEBRASKA,USC00250050,"AINSWORTH, NE US",42.5522,-99.8555,765,2016,,25.52,30.5,52.4,64.1,40.7
NEBRASKA,USC00250050,"AINSWORTH, NE US",42.5522,-99.8555,765,2017,,29.28,43.5,51.5,63.5,39.6
NEBRASKA,USC00258455,"TAYLOR, NE US",41.7679,-99.3788,691.9,2016,,27.56,17.5,,,
NEBRASKA,USC00258455,"TAYLOR, NE US",41.7679,-99.3788,691.9,2017,,36.18,,,,
NEBRASKA,USW00094958,"ORD EVELYN SHARP FIELD, NE US",41.62333,-98.94833,629.1,2016,8.9,30.65,,51.3,64.2,38.3
NEBRASKA,USW00094958,"ORD EVELYN SHARP FIELD, NE US",41.62333,-98.94833,629.1,2017,8.9,29.09,,50.3,63.1,37.4
NEBRASKA,USC00257800,"SHUBERT 2 SW, NE US",40.2038,-95.7063,332.2,2016,,31.97,5,,,
NEBRASKA,USC00257800,"SHUBERT 2 SW, NE US",40.2038,-95.7063,332.2,2017,,29.47,5.1,,,
NEBRASKA,USC00252595,"ELGIN, NE US",41.9872,-98.0747,589.8,2016,,33.36,45.5,50.7,61.2,40.2
NEBRASKA,USC00252595,"ELGIN, NE US",41.9872,-98.0747,589.8,2017,,30.13,31.2,49.4,60.2,38.7
NEBRASKA,USC00251145,"BRIDGEPORT, NE US",41.668,-103.1038,1117.4,2016,,19.71,31.1,51.9,66.8,37.1
NEBRASKA,USC00251145,"BRIDGEPORT, NE US",41.668,-103.1038,1117.4,2017,,17.23,57,51.9,66.8,37
NEBRASKA,USC00258215,"STOCKVILLE, NE US",40.5323,-100.3855,757.1,2017,,18.74,17.3,,,
NEBRASKA,USC00251149,"BRIDGEPORT 18 WSW, NE US",41.5638,-103.3677,1264.6,2017,,17.64,61.3,,,
NEBRASKA,USC00251942,"COZAD 2 S, NE US",40.8591,-99.9788,753.8,2016,,22.54,19.8,,,
NEBRASKA,USC00251942,"COZAD 2 S, NE US",40.8591,-99.9788,753.8,2017,,25.36,25.6,,,
NEBRASKA,USC00256837,"POLK, NE US",41.0756,-97.7871,530.4,2016,,30.29,17.1,,,
NEBRASKA,USW00094957,"FALLS CITY BRENNER FIELD, NE US",40.08028,-95.59194,298.7,2016,8.9,34.17,,56.2,67.3,45.1
NEBRASKA,USW00094957,"FALLS CITY BRENNER FIELD, NE US",40.08028,-95.59194,298.7,2017,8.9,29.57,,54.8,66,43.6
NEBRASKA,USC00252805,"EWING, NE US",42.2611,-98.3416,565.1,2016,,,22.2,50.4,65.2,35.5
NEBRASKA,USC00252805,"EWING, NE US",42.2611,-98.3416,565.1,2017,,,,,,
NEBRASKA,USC00250865,"BIG SPRINGS, NE US",41.0654,-102.071,1029.9,2016,,,,,,
NEBRASKA,USC00250865,"BIG SPRINGS, NE US",41.0654,-102.071,1029.9,2017,,16.31,15.7,,,
NEBRASKA,USC00250622,"BEATRICE 1 N, NE US",40.2994,-96.75,395.3,2016,,29.22,,,,
NEBRASKA,USC00250622,"BEATRICE 1 N, NE US",40.2994,-96.75,395.3,2017,,29.78,,,,
NEBRASKA,USR0000NCRE,"CRESCENT LAKE NEBRASKA, NE US",41.7611,-102.4378,1188.7,2016,,,,51.3,63.9,38.8
NEBRASKA,USR0000NCRE,"CRESCENT LAKE NEBRASKA, NE US",41.7611,-102.4378,1188.7,2017,,,,50.3,63,37.7
NEBRASKA,USC00256290,"O NEILL, NE US",42.4594,-98.6563,606.6,2016,,31,23.4,50,61.9,38.1
NEBRASKA,USC00256290,"O NEILL, NE US",42.4594,-98.6563,606.6,2017,,,,,,
NEBRASKA,US1NEJF0001,"FAIRBURY 3.7 SSW, NE US",40.089107,-97.195853,414.8,2016,,26.97,19.6,,,
NEBRASKA,US1NEJF0001,"FAIRBURY 3.7 SSW, NE US",40.089107,-97.195853,414.8,2017,,28.3,9.6,,,
NEBRASKA,USC00259200,"WEST POINT, NE US",41.845,-96.7141,399.3,2016,,37.07,28.3,51.2,61.8,40.5
NEBRASKA,USC00259200,"WEST POINT, NE US",41.845,-96.7141,399.3,2017,,31.76,19.3,50.4,61.2,39.5
NEBRASKA,USC00250070,"ALBION, NE US",41.6854,-98.0083,547.1,2016,,29.06,37.1,50.6,62.2,38.9
NEBRASKA,USC00250070,"ALBION, NE US",41.6854,-98.0083,547.1,2017,,25.99,24.1,49.8,61.5,38.1
NEBRASKA,US10buff008,"RAVENNA 5.3 SW, NE US",40.9593,-98.9631,626.1,2016,,24.78,,,,
NEBRASKA,USC00258465,"TECUMSEH, NE US",40.3544,-96.1938,338.3,2016,,31.92,8,54.2,66.2,42.2
NEBRASKA,USC00258465,"TECUMSEH, NE US",40.3544,-96.1938,338.3,2017,,28.74,9,53,65.2,40.8
NEBRASKA,USW00094949,"HASTINGS MUNICIPAL AIRPORT, NE US",40.6005,-98.4258,597.7,2016,10.1,20.68,24.8,54,65.4,42.5
NEBRASKA,USW00094949,"HASTINGS MUNICIPAL AIRPORT, NE US",40.6005,-98.4258,597.7,2017,10.1,30.69,16,53,64.4,41.5
NEBRASKA,USC00252000,"CRESCENT LAKE NAT WLR, NE US",41.76093,-102.43776,1163.7,2016,,20.19,53.3,49.4,63.7,35.2
NEBRASKA,USC00252000,"CRESCENT LAKE NAT WLR, NE US",41.76093,-102.43776,1163.7,2017,,,,,,
NEBRASKA,USC00256720,"PIERCE, NE US",42.1957,-97.5206,480.1,2016,,25.39,,,,
NEBRASKA,USC00256720,"PIERCE, NE US",42.1957,-97.5206,480.1,2017,,32.26,,,,
NEBRASKA,USC00255997,"NORFOLK 4 W, NE US",42.0288,-97.4855,470.9,2016,,27.63,,50.6,61.9,39.4
NEBRASKA,USC00255997,"NORFOLK 4 W, NE US",42.0288,-97.4855,470.9,2017,,28.15,24,49.6,61.1,38.1
NEBRASKA,USW00094946,"BROKEN BOW MUNICIPAL AIRPORT, NE US",41.43333,-99.63333,771.1,2016,,25.39,,51.4,64.5,38.2
NEBRASKA,USW00094946,"BROKEN BOW MUNICIPAL AIRPORT, NE US",41.43333,-99.63333,771.1,2017,10.1,29.17,,51,64,38
NEBRASKA,USC00255639,"MONTROSE 12 SE, NE US",42.8014,-103.5544,1189.6,2017,,21.74,85.7,,,
NEBRASKA,US1NEAD0007,"HASTINGS 1.9 S, NE US",40.5622,-98.3836,585.2,2017,,28.19,15.3,,,
NEBRASKA,US10gree004,"SCOTIA 4.0 E, NE US",41.4663,-98.6272,609,2016,,24.21,,,,
NEBRASKA,US10gree004,"SCOTIA 4.0 E, NE US",41.4663,-98.6272,609,2017,,26.29,,,,
NEBRASKA,US10jeff009,"STEELE CITY 1.8 NW, NE US",40.0599,-97.0435,406.9,2016,,27.43,,,,
NEBRASKA,US10perk017,"WALLACE 8.7 WSW, NE US",40.8,-101.3229,999.1,2016,,22.94,,,,
NEBRASKA,US10red_019,"MCCOOK 4.6 NNW, NE US",40.265,-100.6531,818.1,2016,,23.57,,,,
NEBRASKA,US10red_019,"MCCOOK 4.6 NNW, NE US",40.265,-100.6531,818.1,2017,,20.96,,,,
NEBRASKA,USC00255090,"MADRID, NE US",40.8508,-101.5427,975.4,2016,,22.11,37.2,51.8,66,37.6
NEBRASKA,USC00255090,"MADRID, NE US",40.8508,-101.5427,975.4,2017,,,,,,
NEBRASKA,USC00259325,"WILSONVILLE, NE US",40.1119,-100.1047,701,2016,,23.18,22,,,
NEBRASKA,USC00259325,"WILSONVILLE, NE US",40.1119,-100.1047,701,2017,,27.87,12.5,,,
NEBRASKA,USC00253461,"GRESHAM 3 W, NE US",41.031,-97.4704,495,2016,,27.9,20.5,,,
NEBRASKA,USC00253461,"GRESHAM 3 W, NE US",41.031,-97.4704,495,2017,,27.64,11.5,,,
NEBRASKA,USC00254432,"KILGORE 1 NE, NE US",42.9502,-100.945,885.4,2016,,,,,,
NEBRASKA,USC00254432,"KILGORE 1 NE, NE US",42.9502,-100.945,885.4,2017,,22.69,44.8,47.8,60.5,35.1
NEBRASKA,USC00258117,"STANTON 7 NE, NE US",42.0413,-97.1747,481.6,2016,,29.61,45.6,50.3,61.7,38.8
NEBRASKA,USC00258117,"STANTON 7 NE, NE US",42.0413,-97.1747,481.6,2017,,27.52,25.7,,,
NEBRASKA,USC00253467,"GRETNA 4 NE, NE US",41.1586,-96.1922,378,2016,,42.75,20.9,53.2,63.5,42.9
NEBRASKA,USC00253467,"GRETNA 4 NE, NE US",41.1586,-96.1922,378,2017,,31.23,14.1,52.4,62.9,42
NEBRASKA,US10gage022,"DILLER 3.0 E, NE US",40.118,-96.879,410,2016,,26.21,,,,
NEBRASKA,US10gage022,"DILLER 3.0 E, NE US",40.118,-96.879,410,2017,,28.87,,,,
NEBRASKA,USC00255525,"MILLER, NE US",40.9283,-99.3886,704.1,2016,,23.8,17,,,
NEBRASKA,USC00255525,"MILLER, NE US",40.9283,-99.3886,704.1,2017,,25.74,29.1,,,
NEBRASKA,USC00251602,"CHAPPELL, NE US",41.094,-102.4716,1130.8,2017,,,,49.7,63.7,35.6
NEBRASKA,US1NEAD0002,"HASTINGS 2.0 WNW, NE US",40.594882,-98.426962,594.4,2016,,21.56,24.4,,,
NEBRASKA,US1NEAD0002,"HASTINGS 2.0 WNW, NE US",40.594882,-98.426962,594.4,2017,,32.01,15.3,,,
NEBRASKA,USW00094978,"TEKAMAH MUNICIPAL AIRPORT, NE US",41.76361,-96.17778,313.3,2016,10.3,34.52,,52.6,63.9,41.3
NEBRASKA,USW00094978,"TEKAMAH MUNICIPAL AIRPORT, NE US",41.76361,-96.17778,313.3,2017,9.8,29.94,,51.9,63.4,40.4
NEBRASKA,USC00250525,"BARTLETT 1 W, NE US",41.8857,-98.5631,662.9,2016,,27.27,34.8,,,
NEBRASKA,USC00250525,"BARTLETT 1 W, NE US",41.8857,-98.5631,662.9,2017,,32.49,54.4,51,63.5,38.5
NEBRASKA,USC00250640,"BEAVER CITY, NE US",40.1305,-99.8277,654.7,2016,,27.61,18.5,54,69.5,38.5
NEBRASKA,USC00250640,"BEAVER CITY, NE US",40.1305,-99.8277,654.7,2017,,25.97,6.1,52.9,68.9,36.9
NEBRASKA,USC00250760,"BENKELMAN, NE US",40.04997,-101.53258,909.5,2016,,17.76,22.2,54.2,68.6,39.8
NEBRASKA,USC00250760,"BENKELMAN, NE US",40.04997,-101.53258,909.5,2017,,21.14,8.9,53.8,67.8,39.7
NEBRASKA,USC00257040,"RAVENNA, NE US",41.0319,-98.9213,623.6,2016,,26.3,19.9,51.8,65.5,38.1
NEBRASKA,USC00257040,"RAVENNA, NE US",41.0319,-98.9213,623.6,2017,,27.7,22.6,50.6,64.1,37.1
NEBRASKA,USC00256075,"NORTH PLATTE EXPERIMENTAL FARM, NE US",41.0569,-100.7494,922,2016,,24.1,27.2,51,63.8,38.2
NEBRASKA,USC00256075,"NORTH PLATTE EXPERIMENTAL FARM, NE US",41.0569,-100.7494,922,2017,,,,,,
NEBRASKA,USC00258133,"STAPLETON 5 W, NE US",41.45805,-100.59848,921.1,2016,,25.54,33,50.5,64.4,36.7
NEBRASKA,USC00258133,"STAPLETON 5 W, NE US",41.45805,-100.59848,921.1,2017,,22.5,30,49.3,63.3,35.3
NEBRASKA,USC00252020,"CRETE 4 ESE, NE US",40.6092,-96.872,445,2016,,32.59,23.2,54.2,65.4,43
