STATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
IOWA,USC00134735,"LE MARS, IA US",42.7816,-96.1458,364.2,2017,,27.93,28.4,48.6,60.1,37.1
IOWA,US1IAMD0003,"EARLHAM 2.0 W, IA US",41.4963976,-94.1599158,338.9,2017,,36.05,,,,
IOWA,USC00131319,"CEDAR RAPIDS NUMBER 1, IA US",42.0496,-91.5881,247.8,2016,,43.1,16.9,52.6,63,42.3
IOWA,USC00131319,"CEDAR RAPIDS NUMBER 1, IA US",42.0496,-91.5881,247.8,2017,,35.08,15.2,51.8,62.7,40.8
IOWA,USW00094908,"DUBUQUE REGIONAL AIRPORT, IA US",42.39778,-90.70361,321.9,2016,10.1,40.98,32.1,,,40.8
IOWA,USW00094908,"DUBUQUE REGIONAL AIRPORT, IA US",42.39778,-90.70361,321.9,2017,10.1,36.02,15.6,48.7,58,39.5
IOWA,USC00135150,"MARENGO, IA US",41.7967,-92.0707,225.6,2017,,,7.6,,,
IOWA,USC00134063,"INDIANOLA 2 W, IA US",41.36639,-93.64806,281.6,2016,,35.94,14.5,52.4,62.9,42
IOWA,USC00134142,"IOWA FALLS, IA US",42.5188,-93.2536,321.6,2016,,42.02,30,48.7,58.7,38.7
IOWA,USC00134142,"IOWA FALLS, IA US",42.5188,-93.2536,321.6,2017,,36.91,,48.7,59.1,38.3
IOWA,USC00135232,"MASON CITY NUMBER 1, IA US",43.1533,-93.198,334.4,2017,,33.06,37,,,
IOWA,US1IAKS0004,"ALGONA 0.7 SE, IA US",43.066279,-94.222148,371.9,2017,,31.13,,,,
IOWA,USC00134389,"KEOSAUQUA, IA US",40.7356,-91.9696,191.7,2016,,30.22,13.9,,,
IOWA,USC00134389,"KEOSAUQUA, IA US",40.7356,-91.9696,191.7,2017,,,7.4,52.5,63.8,41.2
IOWA,USC00136566,"PERRY, IA US",41.8394,-94.1105,289.6,2016,,42.39,15.7,,,41.3
IOWA,USC00136327,"OSKALOOSA, IA US",41.3213,-92.6466,253,2016,,30.89,7.5,52.7,63,42.5
IOWA,USC00134705,"LE CLAIRE LOCK AND DAM 14, IA US",41.5747,-90.4005,175.9,2016,,37.13,,52.9,61.8,43.9
IOWA,USC00134705,"LE CLAIRE LOCK AND DAM 14, IA US",41.5747,-90.4005,175.9,2017,,39.32,,52,61.5,42.5
IOWA,US1IABN0005,"BOONE 4.5 NW, IA US",42.09125,-93.94983,326.1,2016,,36.9,,,,
IOWA,US1IALN0032,"CEDAR RAPIDS 2.2 WSW, IA US",41.956845,-91.706325,248.1,2017,,30.88,13.5,,,
IOWA,US1IAID0004,"ARTHUR 3.7 SSW, IA US",42.28304163,-95.36284626,452,2017,,33.14,,,,
IOWA,US1IAJN0010,"CENTER JUNCTION 2.6 W, IA US",42.113034,-91.140458,296.6,2016,,38.78,,,,
IOWA,US1IAJN0010,"CENTER JUNCTION 2.6 W, IA US",42.113034,-91.140458,296.6,2017,,36.52,,,,
IOWA,USC00130133,"ALGONA, IA US",43.06626,-94.22216,370,2016,,40.58,45.4,48.2,58.5,37.8
IOWA,USC00130133,"ALGONA, IA US",43.06626,-94.22216,370,2017,,,,,,
IOWA,US1IAPT0007,"COUNCIL BLUFFS 3.6 E, IA US",41.242484,-95.790677,345,2016,,39.09,,,,
IOWA,US1IAPT0007,"COUNCIL BLUFFS 3.6 E, IA US",41.242484,-95.790677,345,2017,,31.18,,,,
IOWA,US1IASR0019,"GILBERT 0.2 W, IA US",42.10789,-93.651113,302.1,2016,,41.2,,,,
IOWA,US1IASR0019,"GILBERT 0.2 W, IA US",42.10789,-93.651113,302.1,2017,,33.91,,,,
IOWA,USC00135123,"MAPLETON NUMBER 2, IA US",42.162,-95.7836,365.8,2016,,31.89,24.9,49.6,60.8,38.4
IOWA,USC00135123,"MAPLETON NUMBER 2, IA US",42.162,-95.7836,365.8,2017,,37.24,28.1,48.8,60.3,37.3
IOWA,USC00137664,"SIBLEY 3 NE, IA US",43.4047,-95.7483,466,2016,,,,47.3,57.6,36.9
IOWA,USC00137664,"SIBLEY 3 NE, IA US",43.4047,-95.7483,466,2017,,30.4,30.4,46.3,56.7,35.9
IOWA,US1IASR0002,"AMES 1.5 NNE, IA US",42.044777,-93.617361,298.1,2016,,43.87,,,,
IOWA,US1IASR0002,"AMES 1.5 NNE, IA US",42.044777,-93.617361,298.1,2017,,34.57,,,,
IOWA,USC00137669,"SIDNEY 1 SSE, IA US",40.736,-95.643,347.5,2016,,43.7,11.7,53.1,63.8,42.5
IOWA,USC00137669,"SIDNEY 1 SSE, IA US",40.736,-95.643,347.5,2017,,34.26,5.2,52.3,63,41.6
IOWA,US1IABU0003,"CLARKSVILLE 0.2 NW, IA US",42.78260422,-92.67132568,284.7,2017,,33.91,,,,
IOWA,USC00130807,"BOONE, IA US",42.04167,-93.89088,315.5,2016,,42.33,25.3,50.3,60.8,39.8
IOWA,USC00130807,"BOONE, IA US",42.04167,-93.89088,315.5,2017,,34.15,,,,
IOWA,US1IAPK0073,"DES MOINES 4.1 N, IA US",41.636048,-93.606312,258.8,2017,,34.39,,,,
IOWA,USC00133509,"GUTHRIE CENTER, IA US",41.6686,-94.4972,324.6,2016,,,,,62.1,
IOWA,USC00133509,"GUTHRIE CENTER, IA US",41.6686,-94.4972,324.6,2017,,40.72,,50.7,62,39.4
IOWA,US1IAPK0083,"ALTOONA 1.5 SSE, IA US",41.63125,-93.46584,294.7,2016,,39.49,,,,
IOWA,US1IAPK0083,"ALTOONA 1.5 SSE, IA US",41.63125,-93.46584,294.7,2017,,30.18,,,,
IOWA,USC00132789,"FAIRFIELD, IA US",41.021,-91.9553,225.6,2016,,33.01,11.6,53,62.4,43.6
IOWA,USC00132789,"FAIRFIELD, IA US",41.021,-91.9553,225.6,2017,,28.16,7.3,,,42.2
IOWA,US1IACF0002,"SCHLESWIG 0.4 NE, IA US",42.165479,-95.428708,451.1,2016,,34.5,,,,
IOWA,US1IACF0002,"SCHLESWIG 0.4 NE, IA US",42.165479,-95.428708,451.1,2017,,38.35,,,,
IOWA,USC00130364,"ATLANTIC 1 NE, IA US",41.4175,-95.0041,351.1,2016,,42.86,15.7,51.2,62.8,39.6
IOWA,USC00130364,"ATLANTIC 1 NE, IA US",41.4175,-95.0041,351.1,2017,,35.54,,51.1,63,39.2
IOWA,USC00130241,"ANKENY, IA US",41.73229,-93.64999,297.2,2016,,42.39,12.4,51.5,61.5,41.6
IOWA,USC00130241,"ANKENY, IA US",41.73229,-93.64999,297.2,2017,,33.23,10.1,51.8,62.3,41.3
IOWA,USC00135131,"MAQUOKETA, IA US",42.0771,-90.6647,203.6,2016,,34.72,17.5,49.6,59.6,39.5
IOWA,USC00135131,"MAQUOKETA, IA US",42.0771,-90.6647,203.6,2017,,31.24,11.8,48.8,59.5,38.2
IOWA,USC00135493,"MILFORD 4 NW, IA US",43.3827,-95.1841,427.3,2016,,44.72,43,48.4,58.2,38.6
IOWA,USC00135493,"MILFORD 4 NW, IA US",43.3827,-95.1841,427.3,2017,,34.46,33.2,,,
IOWA,US1IAST0003,"PARK VIEW 0.2 WSW, IA US",41.688547,-90.543813,241.1,2016,,41.46,,,,
IOWA,US1IAST0003,"PARK VIEW 0.2 WSW, IA US",41.688547,-90.543813,241.1,2017,,38.17,,,,
IOWA,USC00133032,"FULTON, IA US",42.1575,-90.7063,213.1,2016,,40.55,18.4,,,
IOWA,USC00133032,"FULTON, IA US",42.1575,-90.7063,213.1,2017,,33.6,6.5,,,
IOWA,US1IAST0004,"DAVENPORT 0.9 SSW, IA US",41.526432,-90.585801,220.1,2016,,40.51,20.3,,,
IOWA,US1IAST0004,"DAVENPORT 0.9 SSW, IA US",41.526432,-90.585801,220.1,2017,,38.17,14.6,,,
IOWA,US1IAGT0001,"JAMAICA 3.2 S, IA US",41.799126,-94.309307,321,2016,,34.26,19.8,,,
IOWA,US1IAGT0001,"JAMAICA 3.2 S, IA US",41.799126,-94.309307,321,2017,,35.14,18.7,,,
IOWA,USC00136305,"OSAGE, IA US",43.2794,-92.8106,356.6,2016,,53.11,42.3,47.8,56.8,38.7
IOWA,USC00136305,"OSAGE, IA US",43.2794,-92.8106,356.6,2017,,34.74,27.7,47.9,57.3,38.6
IOWA,USC00133718,"HAWARDEN, IA US",43.003,-96.485,362.7,2016,,33.6,28.7,49.2,60.6,37.7
IOWA,USC00133718,"HAWARDEN, IA US",43.003,-96.485,362.7,2017,,34.96,28.4,48.3,59.6,37.1
IOWA,US1IAMS0002,"MARSHALLTOWN 1.4 ENE, IA US",42.043453,-92.886052,271,2016,,35.56,,,,
IOWA,USC00132977,"FOREST CITY 2 NNE, IA US",43.2844,-93.6305,390.1,2016,,46.33,,47.2,57,37.5
IOWA,USC00132977,"FOREST CITY 2 NNE, IA US",43.2844,-93.6305,390.1,2017,,27.42,,,,
IOWA,USW00014931,"BURLINGTON MUNICIPAL AIRPORT, IA US",40.78333,-91.12528,210.9,2016,8.3,32.61,,54,63.2,44.9
IOWA,USW00014931,"BURLINGTON MUNICIPAL AIRPORT, IA US",40.78333,-91.12528,210.9,2017,8.7,31.82,,53.7,63.6,43.8
IOWA,USC00131402,"CHARLES CITY, IA US",43.0604,-92.6717,302.7,2016,,58.51,38.4,48.6,57.4,39.8
IOWA,USC00131402,"CHARLES CITY, IA US",43.0604,-92.6717,302.7,2017,,42.09,27.2,47.7,56.7,38.7
IOWA,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.653,291.7,2016,9.8,34.54,19.4,54.8,64,45.6
IOWA,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.653,291.7,2017,9.8,30.26,17.2,54,63.8,44.2
IOWA,USC00132299,"DONNELLSON, IA US",40.6458,-91.564,214.9,2016,,32.08,15.1,54.3,64.6,44
IOWA,USC00132299,"DONNELLSON, IA US",40.6458,-91.564,214.9,2017,,27.91,7.9,53.5,64.7,42.4
IOWA,US1IAST0008,"BETTENDORF 2.2 SE, IA US",41.54013,-90.44924,182.9,2016,,36,20.1,,,
IOWA,US1IAST0008,"BETTENDORF 2.2 SE, IA US",41.54013,-90.44924,182.9,2017,,34.46,15.6,,,
IOWA,USC00138296,"TOLEDO 3 N, IA US",42.03543,-92.58046,285,2016,,30.89,17.2,49.6,59.8,39.4
IOWA,USC00138296,"TOLEDO 3 N, IA US",42.03543,-92.58046,285,2017,,28.36,13,48.9,59.7,38.1
IOWA,USC00132171,"DENISON, IA US",42.0363,-95.3288,427,2016,,34.92,26,49.6,59.5,39.7
IOWA,USC00132171,"DENISON, IA US",42.0363,-95.3288,427,2017,,45.67,25.6,49,59.2,38.8
IOWA,USC00133288,"GLENWOOD, IA US",41.0516,-95.7491,323.1,2016,,37.46,10,52.9,64,41.8
IOWA,USC00136316,"OSCEOLA, IA US",41.0194,-93.7502,313.3,2016,,33.73,11.2,52.2,63.6,40.9
IOWA,USC00136316,"OSCEOLA, IA US",41.0194,-93.7502,313.3,2017,,29.19,10.6,52.1,64.1,40.1
IOWA,US1IADM0007,"BURLINGTON 6.5 SSW, IA US",40.7296209,-91.1896965,169.5,2016,,31.92,,,,
IOWA,US1IADM0007,"BURLINGTON 6.5 SSW, IA US",40.7296209,-91.1896965,169.5,2017,,31.87,,,,
IOWA,USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",41.63278,-91.54306,198.1,2016,8.1,32.57,,52.8,62.3,43.3
IOWA,USW00014937,"IOWA CITY MUNICIPAL AIRPORT, IA US",41.63278,-91.54306,198.1,2017,8.3,31.22,,52.8,63.1,42.5
IOWA,USW00014940,"MASON CITY MUNICIPAL AIRPORT, IA US",43.1544,-93.3269,373.4,2016,11,47.77,41.8,48.2,58.1,38.2
IOWA,USW00014940,"MASON CITY MUNICIPAL AIRPORT, IA US",43.1544,-93.3269,373.4,2017,11.2,30.78,37.5,47.1,57.4,36.8
IOWA,USC00131635,"CLINTON NUMBER 1, IA US",41.7947,-90.2639,178.3,2016,,42.04,21.6,53.1,62.2,44
IOWA,USC00131635,"CLINTON NUMBER 1, IA US",41.7947,-90.2639,178.3,2017,,37.94,11.6,51.9,61.3,42.5
IOWA,USC00132603,"ELKADER, IA US",42.7754,-91.4537,240.2,2016,,41.09,30.2,,,
IOWA,USC00132603,"ELKADER, IA US",42.7754,-91.4537,240.2,2017,,37.82,14.1,47.2,58.5,36
IOWA,USW00014943,"SIOUX CITY AIRPORT, IA US",42.3913,-96.3791,333.8,2016,10.1,32.28,38.9,52.4,63.3,41.4
IOWA,USW00014943,"SIOUX CITY AIRPORT, IA US",42.3913,-96.3791,333.8,2017,9.8,29.7,30.4,50.7,62.1,39.3
IOWA,US1IATY0004,"BEDFORD 0.5 NW, IA US",40.67613,-94.730307,372.5,2016,,38.52,,,,
IOWA,US1IAHY0001,"NEW LONDON 1.5 SW, IA US",40.914155,-91.429263,224.9,2016,,31.33,,,,
IOWA,US1IAHY0001,"NEW LONDON 1.5 SW, IA US",40.914155,-91.429263,224.9,2017,,29.74,,,,
IOWA,US1IATY0002,"NEW MARKET 4.7 N, IA US",40.8006,-94.9102,358.4,2017,,35.33,,,,
IOWA,USC00138062,"SWISHER, IA US",41.8497,-91.6765,240.8,2017,,,13.9,,,
IOWA,USC00134381,"KEOKUK LOCK DAM 19, IA US",40.3968,-91.3749,160.6,2016,,33.04,9.8,54.5,63.7,45.3
IOWA,USC00134381,"KEOKUK LOCK DAM 19, IA US",40.3968,-91.3749,160.6,2017,,28.15,4,54,63.8,44.3
IOWA,USC00137892,"STANLEY, IA US",42.6333,-91.8632,339.5,2016,,,,,,
IOWA,USC00135230,"MASON CITY, IA US",43.163,-93.1952,336.8,2016,,45.89,37.1,,58,
IOWA,USC00135230,"MASON CITY, IA US",43.163,-93.1952,336.8,2017,,33.21,29.6,47.4,57.4,37.5
IOWA,USC00132041,"DAKOTA CITY, IA US",42.7255,-94.1952,338.3,2016,,32.83,,48.9,59.1,38.8
IOWA,USC00132041,"DAKOTA CITY, IA US",42.7255,-94.1952,338.3,2017,,30.81,,48.2,58.4,37.9
IOWA,USC00134342,"KENNEBEC, IA US",42.0727,-95.9955,332.2,2016,,31.26,,,,
IOWA,USC00134342,"KENNEBEC, IA US",42.0727,-95.9955,332.2,2017,,33.63,,,,
IOWA,USC00134101,"IOWA CITY, IA US",41.6093,-91.5051,195.1,2016,,34.13,12,51.6,62.1,41.2
IOWA,USC00134101,"IOWA CITY, IA US",41.6093,-91.5051,195.1,2017,,32.42,11.1,50.5,61.8,39.2
IOWA,USC00134585,"LAMONI, IA US",40.6233,-93.9343,343.8,2016,,30.93,10,54.1,64.5,43.7
IOWA,USC00134585,"LAMONI, IA US",40.6233,-93.9343,343.8,2017,,34.74,,53.6,64.5,42.6
IOWA,USC00135796,"MOUNT PLEASANT 1 SSW, IA US",40.9486,-91.5647,222.5,2016,,33.7,13.7,51.4,62.1,40.6
IOWA,USC00135796,"MOUNT PLEASANT 1 SSW, IA US",40.9486,-91.5647,222.5,2017,,31.46,9.4,51.1,63.3,38.9
IOWA,US1IAST0023,"DAVENPORT 2.1 SW, IA US",41.517716,-90.60722,174.3,2016,,40.04,21.1,,,
IOWA,USC00136766,"POSTVILLE, IA US",43.09,-91.5581,355.1,2016,,52.43,37.9,,58,
IOWA,USC00136766,"POSTVILLE, IA US",43.09,-91.5581,355.1,2017,,36.52,17.7,47.2,57.2,37.1
IOWA,USC00137613,"SHENANDOAH, IA US",40.77188,-95.35679,304.5,2016,,44.13,,54.3,65.1,43.5
IOWA,USC00137613,"SHENANDOAH, IA US",40.77188,-95.35679,304.5,2017,,38.65,,53.4,64.5,42.4
IOWA,US1IAWR0007,"INDIANOLA 0.8 SSW, IA US",41.350468,-93.572889,288,2016,,41.43,,,,
IOWA,US1IAWR0007,"INDIANOLA 0.8 SSW, IA US",41.350468,-93.572889,288,2017,,30.41,,,,
IOWA,USC00136527,"PELLA 1 S, IA US",41.3761,-92.9202,237.7,2016,,35.55,9.4,,,
IOWA,USC00136527,"PELLA 1 S, IA US",41.3761,-92.9202,237.7,2017,,25.07,10.6,,,
IOWA,USC00137859,"SPIRIT LAKE, IA US",43.423,-95.1394,432.8,2016,,39.99,40.1,48.3,57,39.6
IOWA,USC00137859,"SPIRIT LAKE, IA US",43.423,-95.1394,432.8,2017,,36.89,33.5,47.4,56.5,38.3
IOWA,US1IAWH0005,"DECORAH 4.9SE, IA US",43.264814,-91.702947,336.2,2017,,31.11,,,,
IOWA,US1IAWR0006,"NORWALK 4.0 S, IA US",41.4405,-93.6883,276.1,2016,,36.32,,,,
IOWA,USC00138707,"WATERLOO SNOW, IA US",42.46509,-92.34116,273.1,2017,,,,,,
IOWA,USC00137979,"STORM LAKE, IA US",42.6469,-95.1933,439.5,2016,,,36.9,49.8,58.9,40.7
IOWA,USC00137979,"STORM LAKE, IA US",42.6469,-95.1933,439.5,2017,,27.91,36.7,49.2,58.7,39.8
IOWA,US1IAWH0001,"DECORAH 7.9 ENE, IA US",43.343905,-91.644297,289,2016,,55.13,,,,
IOWA,US1IAWH0001,"DECORAH 7.9 ENE, IA US",43.343905,-91.644297,289,2017,,31.66,,,,
IOWA,US1IASX0007,"SIOUX CENTER 2.6 N, IA US",43.1131,-96.1795,449,2016,,31.33,,,,
IOWA,USC00132638,"ELMA, IA US",43.2419,-92.4433,357.2,2016,,,34.3,,,
IOWA,USC00132999,"FORT DODGE 5 NNW, IA US",42.5836,-94.2005,339.9,2017,,34.96,,,,
IOWA,USC00130214,"ANAMOSA 3 SSW, IA US",42.0773,-91.3027,276.1,2016,,40.36,18.9,50,59.6,40.4
IOWA,USC00130214,"ANAMOSA 3 SSW, IA US",42.0773,-91.3027,276.1,2017,,36.09,13.2,49.4,59.8,39.1
IOWA,USC00132755,"EVERLY 3 WNW, IA US",43.1833,-95.383,416.1,2016,,,46.1,,,
IOWA,USC00132755,"EVERLY 3 WNW, IA US",43.1833,-95.383,416.1,2017,,,35.2,,,
IOWA,USC00130576,"BEDFORD, IA US",40.6741,-94.7244,362.7,2016,,44.29,12.4,53.1,63.6,42.6
IOWA,USC00130576,"BEDFORD, IA US",40.6741,-94.7244,362.7,2017,,38.78,11.1,52.5,63.5,41.4
IOWA,US1IACL0003,"MURRAY 0.5 N, IA US",41.04831247,-93.94959569,371.6,2016,,37.34,16,,,
IOWA,US1IACL0003,"MURRAY 0.5 N, IA US",41.04831247,-93.94959569,371.6,2017,,29.15,10,,,
IOWA,US1IACL0002,"OSCEOLA 2.5 WSW, IA US",41.016661,-93.817498,346.9,2016,,35.25,,,,
IOWA,US1IACL0002,"OSCEOLA 2.5 WSW, IA US",41.016661,-93.817498,346.9,2017,,30.44,,,,
IOWA,US1IACL0004,"MURRAY 1.7 W, IA US",41.04128,-93.98046,369.7,2016,,36.47,15,,,
IOWA,US1IACL0004,"MURRAY 1.7 W, IA US",41.04128,-93.98046,369.7,2017,,28.72,10.4,,,
IOWA,USC00136891,"RANDOLPH, IA US",40.8744,-95.5666,298.7,2016,,39.4,,,,
IOWA,USC00136891,"RANDOLPH, IA US",40.8744,-95.5666,298.7,2017,,36.02,,,,
IOWA,US1IAST0037,"DAVENPORT 0.9 WNW, IA US",41.5445,-90.591,204.8,2017,,36.59,,,,
IOWA,USC00132070,"DAVENPORT WEATHER FORECAST OFFICE, IA US",41.61191,-90.58025,228.6,2016,,41.72,21.9,51.7,61,42.4
IOWA,USC00132070,"DAVENPORT WEATHER FORECAST OFFICE, IA US",41.61191,-90.58025,228.6,2017,,37.85,15.2,51.5,61.4,41.6
IOWA,US1IALN0003,"ELY 0.5 SE, IA US",41.87051,-91.58073,231,2016,,46.13,,,,
IOWA,US1IALN0003,"ELY 0.5 SE, IA US",41.87051,-91.58073,231,2017,,28.98,,,,
IOWA,US1IAST0030,"ELDRIDGE 0.7 SSW, IA US",41.644656,-90.587065,236.8,2016,,41.97,22.6,,,
IOWA,US1IAST0030,"ELDRIDGE 0.7 SSW, IA US",41.644656,-90.587065,236.8,2017,,36.66,15.9,,,
IOWA,USC00130203,"AMES 5 SE, IA US",41.9519,-93.5655,265.2,2016,,39.67,14,,,
IOWA,USC00130203,"AMES 5 SE, IA US",41.9519,-93.5655,265.2,2017,,32.07,,49.5,60.4,38.6
IOWA,USC00131533,"CLARINDA, IA US",40.7244,-95.0191,298.7,2016,,43.8,5.7,52,62.9,41.2
IOWA,USC00131533,"CLARINDA, IA US",40.7244,-95.0191,298.7,2017,,36.25,4.8,51.8,63.5,40.2
IOWA,USC00132864,"FAYETTE, IA US",42.88262,-91.83025,349,2016,,42.89,35,48.3,58,38.5
IOWA,USC00132864,"FAYETTE, IA US",42.88262,-91.83025,349,2017,,47.25,22.3,47.7,57.6,37.7
IOWA,US1IAJH0009,"KALONA 7.3 NNW, IA US",41.587737,-91.745101,229.8,2016,,39.16,,,,
IOWA,US1IAJH0009,"KALONA 7.3 NNW, IA US",41.587737,-91.745101,229.8,2017,,29.67,,,,
IOWA,US1IALN0007,"CENTRAL CITY 6.7 W, IA US",42.1983,-91.6543,287.1,2016,,36.74,,,,
IOWA,US1IALN0007,"CENTRAL CITY 6.7 W, IA US",42.1983,-91.6543,287.1,2017,,33.38,,,,
IOWA,USC00130200,"AMES 8 WSW, IA US",42.0208,-93.7741,335,2016,,37.6,,52.3,62.1,42.5
IOWA,USC00130200,"AMES 8 WSW, IA US",42.0208,-93.7741,335,2017,,29.76,10.8,51.6,61.8,41.5
IOWA,USC00134561,"LAKE PARK, IA US",43.4483,-95.3247,446.5,2018,,43.75,63.3,44.7,54.2,35.1
IOWA,USC00133473,"GRINNELL 3 SW, IA US",41.72,-92.749,275.8,2018,,49.8,21.6,47.1,57.1,37.2
IOWA,USC00138009,"STRAWBERRY POINT, IA US",42.6853,-91.533,365.8,2018,,52.51,37,,,
IOWA,USC00138806,"WEBSTER CITY, IA US",42.4685,-93.7974,326.7,2018,,51.39,39,45.5,55.7,35.2
IOWA,US1IAPK0021,"JOHNSTON 3.7 NNW, IA US",41.7366,-93.7236,292.3,2018,,48.84,22.5,,,
IOWA,USW00014972,"SPENCER MUNICIPAL AIRPORT, IA US",43.16444,-95.20167,407.8,2018,10.5,27.62,,45.8,55.9,35.7
IOWA,USC00130753,"BLOOMFIELD, IA US",40.7392,-92.4142,261.5,2018,,32.36,,,,
IOWA,USC00130512,"BATTLE CREEK 3 NE, IA US",42.37,-95.575,420.6,2018,,34.28,29.1,,,
IOWA,USC00137161,"ROCKWELL CITY, IA US",42.3969,-94.6291,370,2018,,42.94,47,,,
IOWA,USC00136076,"NORTH ENGLISH, IA US",41.517,-92.0597,242.9,2018,,47.95,21.7,,,
IOWA,USC00136199,"OELWEIN 1 E, IA US",42.6801,-91.8751,355.1,2018,,43.22,44.7,46.6,56.4,36.9
IOWA,US1IAJH0020,"CORALVILLE 1.4 S, IA US",41.670166,-91.602966,237.7,2018,,47.82,,,,
IOWA,USC00137844,"SPENCER 1 N, IA US",43.1652,-95.1466,404.2,2018,,45.61,76.5,45.1,54.6,35.5
IOWA,USW00094991,"LAMONI MUNICIPAL AIRPORT, IA US",40.6306,-93.9008,345.9,2018,8.9,44.4,,51.5,61.2,41.7
IOWA,USC00133487,"GRUNDY CENTER, IA US",42.3647,-92.7594,300.2,2018,,49.15,28.2,46.4,56.1,36.8
IOWA,USC00135669,"MONTICELLO, IA US",42.2411,-91.1732,249.9,2018,,54.07,38,,,
IOWA,USC00137726,"SIOUX RAPIDS 4 E, IA US",42.893,-95.0652,432.8,2018,,46.57,60.2,45.4,54.6,36.2
IOWA,USC00133007,"FORT MADISON, IA US",40.6222,-91.334,161.5,2018,,40.78,13.9,52.1,61,43.3
IOWA,USC00131833,"CORNING, IA US",40.98833,-94.75889,362.7,2018,,,,48.7,59.1,38.3
IOWA,USC00131954,"CRESCO 1 NE, IA US",43.3894,-92.0938,382.5,2018,,57.61,49.3,43.9,54.3,33.5
IOWA,USC00132364,"DUBUQUE LOCK AND DAM 11, IA US",42.5399,-90.6461,189,2018,,47.19,16.2,47.7,56.6,38.8
IOWA,USW00094988,"MARSHALLTOWN MUNICIPAL AIRPORT, IA US",42.11056,-92.91611,296.9,2018,10.3,,,47.7,57.6,37.9
IOWA,USC00132362,"DUBUQUE NUMBER 3, IA US",42.4087,-90.7325,328.3,2018,,52.14,38.6,,,
IOWA,USW00094989,"AMES MUNICIPAL AIRPORT, IA US",41.99056,-93.61889,291.1,2018,8.7,53.02,,48.6,58.5,38.7
IOWA,USC00135198,"MARSHALLTOWN, IA US",42.0647,-92.9244,265.2,2018,,48.06,19.2,47.1,57.2,37
IOWA,USC00135992,"NEWTON, IA US",41.7116,-93.0297,292.6,2018,,47.34,,48.1,57.9,38.2
IOWA,USC00135876,"NASHUA 2 SW, IA US",42.93618,-92.57006,323.4,2018,,59.82,51.3,,,
IOWA,US1IAPK0003,"DES MOINES 4.5 WNW, IA US",41.606632,-93.695586,260.9,2018,,45.94,,,,
IOWA,USW00014950,"OTTUMWA INDUSTRIAL AIRPORT, IA US",41.1077,-92.4466,256.6,2018,,37.91,,50.6,60.9,40.4
IOWA,USC00130536,"BEACONSFIELD, IA US",40.8069,-94.0474,370.3,2018,,,,,,
IOWA,USR0000IDES,"DESOTO IOWA, IA US",41.5333,-96.0833,223.1,2018,,,,50.7,61.3,40.1
IOWA,USC00135086,"MANCHESTER NUMBER 2, IA US",42.4732,-91.4516,301.8,2018,,52.57,35.7,45.5,55.5,35.5
IOWA,USC00137386,"SANBORN, IA US",43.1791,-95.6602,472.7,2018,,54.4,71,44.2,53.3,35.1
IOWA,USC00131060,"BURLINGTON 2 S, IA US",40.7747,-91.1165,210.3,2018,,42.3,,,,
IOWA,USC00133584,"HAMPTON, IA US",42.756,-93.202,336.8,2018,,54.81,51,46,56,36.1
IOWA,USC00137147,"ROCK RAPIDS, IA US",43.43,-96.1686,411.5,2018,,45.36,49.6,45,55.1,34.9
IOWA,USC00137700,"SIOUX CENTER 2 SE, IA US",43.0558,-96.1525,414.5,2018,,47.62,53.2,46.8,57.1,36.5
IOWA,USC00136976,"REMSEN NUMBER 2, IA US",42.81028,-95.975,405.4,2018,,40.39,52.2,,,
IOWA,USC00137702,"SIOUX CITY ANG, IA US",42.3963,-96.3777,335.3,2018,,37.15,43.5,46.8,57.2,36.4
IOWA,USC00134557,"LAKE MILLS, IA US",43.4177,-93.5347,384,2018,,53.77,,,,
IOWA,USC00133900,"HOLLY SPRINGS, IA US",42.2802,-96.0961,335.3,2018,,34.36,36.9,,,
IOWA,USC00135769,"MOUNT AYR, IA US",40.7052,-94.2427,347.5,2018,,42.88,27.1,49.3,59.4,39.3
IOWA,USC00133909,"HOLSTEIN, IA US",42.4897,-95.5488,417.6,2018,,33.98,42.6,45.9,55,36.9
IOWA,USC00130088,"AKRON, IA US",42.8258,-96.5514,365.2,2018,,40.34,43,,,
IOWA,USC00137152,"ROCK VALLEY, IA US",43.2044,-96.3061,379.8,2018,,51.3,50.6,,,
IOWA,USC00138688,"WASHINGTON, IA US",41.2824,-91.7078,209.4,2018,,44.96,35.8,,59.3,
IOWA,USC00136940,"RED OAK, IA US",41.0036,-95.2419,317,2018,,43.87,21.3,49.8,60.5,39.2
IOWA,USC00133675,"HASTINGS 4 NE, IA US",41.0772,-95.48,320,2018,,38.11,16.2,,,
IOWA,USC00138568,"VINTON, IA US",42.1702,-92.0077,259.1,2018,,48.63,30,45.4,55.3,35.5
IOWA,US1IAPK0068,"CLIVE 1.2 E, IA US",41.6061,-93.7462,257.9,2018,,42.47,23.3,,,
IOWA,USC00133438,"GREENFIELD, IA US",41.29415,-94.44564,401.1,2018,,40.69,,48.1,57.9,38.3
